dates,stationid,sumax,sumay,sumaz,countwx,countwy,countwz,accx,accy,accz,velx,vely,velz,dispx,dispy,dispz,temperature,humidity,pressure,rain,lightavg,lightavgw/o0,lightmax,forces,moisture
10/14/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,18.48227,70.85816,1018.65014184397,80000,11265.6667,22372.662,54612,0,87.1206
10/15/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,18.92308,61.07692,1019.64475524475,80000,10933.5105,21417.6986,54612,0,87.7483
10/16/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,19.38462,45.17483,1020.61048951048,80000,11108.9441,22063.5972,54612,0,87.2727
10/17/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,19.8227,39.35461,1019.70921985815,80000,11429.4397,22697.9014,54612,0,87.0071
10/18/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,19.69784,42.64748,1019.24143884892,80000,24959.259,42831.321,54612,0,87.1079
10/19/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,19.47794,40.71324,1020.43999999999,80000,15360.1838,29422.3239,54612,0,86.7574
10/20/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,18.59155,45.50704,1022.19007042253,80000,14711.162,29422.3239,54612,0,86.7887
10/21/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,18.17143,49.1,1022.32399999999,80000,14921.3214,29422.3239,54612,0,86.5857
10/22/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,17.7482,45.09353,1020.72589928057,80000,15028.6691,29422.3239,54612,0,87.0576
10/23/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,17.57447,40.21277,1020.85865248226,80000,14815.4965,29422.3239,54612,0,87.1773
10/24/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,16.78947,41.13534,1021.35187969924,80000,15706.6541,29422.3239,54612,0,87.1203
10/25/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,17.94326,44.31206,1022.30992907801,80000,14815.4965,29422.3239,54612,0,87.1986
10/26/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,17.84397,49.30496,1023.6714893617,80000,14815.4965,29422.3239,54612,0,87.305
10/27/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,17.92958,51.1831,1023.8090140845,80000,14711.162,29422.3239,54612,0,87.3592
10/28/2018,t8,1.09,-0.2,0.22,1,1,1,1.09,-0.2,0.22,-0.0583694999999999,0,0.066708,-6.19341166113799,5.34993940213637,4.01305516725974,18.33813,54.10791,1023.32877697841,80000,15028.6691,29422.3239,54612,0,87.5324
10/29/2018,t8,0,0,0,0,0,0,1.09,-0.2,0.22,0,0,0,-6.19341166113799,5.34993940213637,4.01305516725974,18.4539,60.25532,1022.31872340425,80000,14815.4965,29422.3239,54612,0,88.0709
10/30/2018,t8,0,0,0,0,0,0,1.09,-0.2,0.22,0,0,0,-6.19341166113799,5.34993940213637,4.01305516725974,17.95,80.03571,1021.55092857142,60675.75,21213.0286,43040.9275,54612,0,88.0143
10/31/2018,t8,0,0,0,0,0,0,1.09,-0.2,0.22,0,0,0,-6.19341166113799,5.34993940213637,4.01305516725974,18.59155,77.21127,1022.87225352112,76068,14711.162,29422.3239,54612,0,88.1831
11/01/2018,t8,0,0,0,0,0,0,1.09,-0.2,0.22,0,0,0,-6.19341166113799,5.34993940213637,4.01305516725974,17.76596,86.99291,1021.26290780141,22250.25,14815.4965,29422.3239,54612,0,88.1064
11/02/2018,t8,0,0,0,0,0,0,1.09,-0.2,0.22,0,0,0,-6.19341166113799,5.34993940213637,4.01305516725974,15.01481,80.38519,1020.50785185185,1809,15473.963,29422.3239,54612,0,88.7111
11/03/2018,t8,2.14,-0.4,0.34,2,2,2,1.07,-0.2,0.17,-0.033354,0,-0.083385,-6.19908184113799,5.34993940213637,3.99887971725974,12.08511,98.73759,1018.6914893617,1226.25,14815.4965,29422.3239,54612,0,87.9858
11/04/2018,t8,1.04,-0.21,0.22,1,1,1,1.04,-0.21,0.22,-0.0250155,-0.00833849999999998,0.0416925,-6.20120815863799,5.34923062963637,4.00242357975974,13.21831,98.30986,1018.80366197183,2637,5174.0775,10648.1014,54612,0,86.8732
11/05/2018,t8,0,0,0,0,0,0,1.04,-0.21,0.22,0,0,0,-6.20120815863799,5.34923062963637,4.00242357975974,14.52817,84.00704,1019.29859154929,80000,10933.7113,22179.8143,54221,0,86.9366
11/06/2018,t8,0,0,0,0,0,0,1.04,-0.21,0.22,0,0,0,-6.20120815863799,5.34923062963637,4.00242357975974,15.15603,65.51064,1019.80368794326,80000,14815.4965,29422.3239,54612,0,87.4823
11/07/2018,t8,0,0,0,0,0,0,1.04,-0.21,0.22,0,0,0,-6.20120815863799,5.34923062963637,4.00242357975974,15.72535,68.6338,1019.83894366197,80000,14711.162,29422.3239,54612,0,88.1338
11/08/2018,t8,0,0,0,0,0,0,1.04,-0.21,0.22,0,0,0,-6.20120815863799,5.34923062963637,4.00242357975974,14.61972,80.19718,1020.67471830985,80000,14711.162,29422.3239,54612,0,88.9366
11/09/2018,t8,0,0,0,0,0,0,1.04,-0.21,0.22,0,0,0,-6.20120815863799,5.34923062963637,4.00242357975974,15.4,83.33571,1018.71621428571,80000,14921.3214,29422.3239,54612,0,89.45
11/10/2018,t8,0,0,0,0,0,0,1.04,-0.21,0.22,0,0,0,-6.20120815863799,5.34923062963637,4.00242357975974,15.49645,84.83688,1019.53808510638,80000,14815.4965,29422.3239,54612,0,90.1773
11/11/2018,t8,0,0,0,0,0,0,1.04,-0.21,0.22,0,0,0,-6.20120815863799,5.34923062963637,4.00242357975974,15.27465,77.61268,1020.73591549295,80000,14711.162,29422.3239,54612,0,90.7535
11/12/2018,t8,1.05,-0.14,0.27,1,1,1,1.05,-0.14,0.27,0.00833850000000001,0.0583695,0.0416925,-6.20049938613799,5.35419203713636,4.00596744225974,16.43662,53.23944,1019.90507042253,37392.75,14711.162,29422.3239,54612,0,90.6268
11/13/2018,t8,0,0,0,0,0,0,1.05,-0.14,0.27,0,0,0,-6.20049938613799,5.35419203713636,4.00596744225974,13.82014,74.97842,1016.91971223021,1964.25,15028.6691,29422.3239,54612,0,91.3165
11/14/2018,t8,0,0,0,0,0,0,1.05,-0.14,0.27,0,0,0,-6.20049938613799,5.35419203713636,4.00596744225974,12.98592,85.47887,1017.38915492957,49725,14711.162,29422.3239,54612,0,91.2958
11/15/2018,t8,0,0,0,0,0,0,1.05,-0.14,0.27,0,0,0,-6.20049938613799,5.35419203713636,4.00596744225974,12.23404,96.35461,1019.80503546099,80000,14815.4965,29422.3239,54612,0,90.922
11/16/2018,t8,0,0,0,0,0,0,1.05,-0.14,0.27,0,0,0,-6.20049938613799,5.35419203713636,4.00596744225974,13.71831,85.22535,1017.83528169014,80000,14711.162,29422.3239,54612,0,91.5634
11/17/2018,t8,3.42,-0.93,0.62,3,3,3,1.14,-0.31,0.206666666666667,0.2251395,-0.4252635,-0.1584315,-6.14308881363799,5.24574984463636,3.96556740975974,13.16312,87.5461,1016.10879432624,71154,14815.4965,29422.3239,54612,0,91.8652
11/18/2018,t8,0,0,0,0,0,0,1.14,-0.31,0.206666666666667,0,0,0,-6.14308881363799,5.24574984463636,3.96556740975974,15.2,66.54286,1018.78692857142,80000,14921.3214,29422.3239,54612,0,92.2714
11/19/2018,t8,5.28,-1.1,1.15,5,5,5,1.056,-0.22,0.23,-0.350216999999999,0.3752325,0.0972824999999999,-6.29193103863799,5.40522365713636,4.00691247225974,16.14685,65.66434,1022.07272727272,80000,14608.2867,29422.3239,54612,0,92.7203
11/20/2018,t8,3.62,-1.16,0.88,4,4,4,0.905,-0.29,0.22,-0.5036454,-0.233478,-0.0333539999999999,-6.46317047463799,5.32584113713636,3.99557211225974,16.04255,68.88652,1022.17312056737,0,14815.4965,29422.3239,54612,0,92.8582
11/21/2018,t8,0,0,0,0,0,0,0.905,-0.29,0.22,0,0,0,-6.46317047463799,5.32584113713636,3.99557211225974,15.47518,69.60993,1021.40269503546,0,14815.4965,29422.3239,54612,0,93.078
11/22/2018,t8,0,0,0,0,0,0,0.905,-0.29,0.22,0,0,0,-6.46317047463799,5.32584113713636,3.99557211225974,14.65248,76.13475,1021.88907801418,0,14815.4965,29422.3239,54612,0.000071,93.5035
11/23/2018,t8,0,0,0,0,0,0,0.905,-0.29,0.22,0,0,0,-6.46317047463799,5.32584113713636,3.99557211225974,14.95035,69.07092,1023.92333333333,0,14815.4965,29422.3239,54612,0,93.7589
11/24/2018,t8,0,0,0,0,0,0,0.905,-0.29,0.22,0,0,0,-6.46317047463799,5.32584113713636,3.99557211225974,16.34266,59.11888,1021.47825174825,0,14608.2867,29422.3239,54612,0,93.8392
11/25/2018,t8,0,0,0,0,0,0,0.905,-0.29,0.22,0,0,0,-6.46317047463799,5.32584113713636,3.99557211225974,17.05825,52.48544,1021.86922330097,4.5,20281.3301,29842.5286,54612,0,94.0097
,,,,,,,,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,-0.39,0.47,-0.77333,0,0,0,0,0,0,,,,,,,,,
07/10/2018,t9,-2.34,2.82,-4.64,6,6,6,-0.39,0.47,-0.773333333333333,0,0,-0.0000166770000006647,0,0,-0.00000850527000033901,25,84,1015.10555555555,0,0.8889,8,4000,0,0
07/12/2018,t9,0,0,0,0,0,0,-0.39,0.47,-0.773333333333333,0,0,0,0,0,-0.00000850527000033901,15.26437,57.27586,927.459310344827,20.25,3411.3563,8729.0588,54612,0.016092,21.4253
07/13/2018,t9,0,0,0,0,0,0,-0.39,0.47,-0.773333333333333,0,0,0,0,0,-0.00000850527000033901,20.84615,97.94872,1013.81628205128,321.75,1769.1154,2874.8125,14237,0.057051,57.1154
07/15/2018,t9,0.26,-0.4,-0.14,1,1,1,0.26,-0.4,-0.14,0.5420025,-0.7254495,0.528105,0.0460702125,-0.0616632075,0.0448804197299997,16.06122,31,1012.45285714285,2.25,412.6531,808.8,4000,0.033469,69.1429
07/16/2018,t9,0,0,0,0,0,0,0.26,-0.4,-0.14,0,0,0,0.0460702125,-0.0616632075,0.0448804197299997,13.5,57,1013.78666666666,688.5,0,0,4000,0.063333,73.6667
07/18/2018,t9,0.55,0,-0.33,1,0,1,0.55,-0.4,-0.33,0.2418165,0,-0.1584315,0.066624615,-0.0616632075,0.0314137422299997,21.83333,91.38095,1012.10261904761,6.75,140,309.4737,4000,0.047619,55.881
07/19/2018,t9,0.55,0,-0.34,1,0,1,0.55,-0.4,-0.34,0,0,-0.00833850000000001,0.066624615,-0.0616632075,0.0307049697299997,25.81752,87.0292,1014.67744525547,2.25,3721.6642,5998.4471,26262,0.038686,58.7737
07/20/2018,t9,0,0,0,0,0,0,0.55,-0.4,-0.34,0,0,0,0.066624615,-0.0616632075,0.0307049697299997,25.86131,88.64234,1013.82810218978,60.75,2268.4891,3613.7558,18320,0.032701,61.3723
07/21/2018,t9,0,0,0,0,0,0,0.55,-0.4,-0.34,0,0,0,0.066624615,-0.0616632075,0.0307049697299997,24.77941,94.01471,1013.54860294117,765,2472.1765,3955.4824,54612,0.041985,57.9191
07/22/2018,t9,0,0,0,0,0,0,0.55,-0.4,-0.34,0,0,0,0.066624615,-0.0616632075,0.0307049697299997,24.28889,97.35556,1014.34344444444,1125,1544.3889,2316.5833,7104,0.052111,61.1444
07/23/2018,t9,0,0,0,0,0,0,0.55,-0.4,-0.34,0,0,0,0.066624615,-0.0616632075,0.0307049697299997,24.26866,93.75373,1014.16134328358,868.5,2208.2463,3842.9221,23290,0.044104,61.7836
07/24/2018,t9,0,0,0,0,0,0,0.55,-0.4,-0.34,0,0,0,0.066624615,-0.0616632075,0.0307049697299997,23,98.36232,1014.92514492753,1107,999.9783,1623.4941,8200,0.045652,64.4928
07/25/2018,t9,0,0,0,0,0,0,0.55,-0.4,-0.34,0,0,0,0.066624615,-0.0616632075,0.0307049697299997,24.72993,95.37226,1012.88481751824,405,2875.4453,5050.4615,54612,0.04708,64.6715
07/26/2018,t9,0,0,0,0,0,0,0.55,-0.4,-0.34,0,0,0,0.066624615,-0.0616632075,0.0307049697299997,22.56604,99,1012.44679245283,731.25,57.3019,178.6471,4000,0.047925,64.1698
07/28/2018,t9,2.15,-0.39,2.18,3,3,3,0.716666666666667,-0.13,0.726666666666667,0.416925,0.6754185,2.66832,0.17294049,0.11056851,0.71112656973,20.96552,92.08621,1013.71172413793,157.5,10.7759,625,4000,0.014828,64.8276
07/29/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,24.26573,91.81119,1013.72923076923,12854.25,1193.8601,1985.1395,5645,0.010629,69.1329
07/30/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,25.44366,81.44366,1012.94971830985,34879.5,1174.162,1984.8929,4582,0.004296,72.2958
07/31/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,24.38806,92.06716,1012.30999999999,4610.25,594.9254,1009.1139,4000,0.003657,72.1791
08/01/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,23.66423,91.75182,1012.88175182481,6210,652.7737,1117.875,4000,0.004453,68.1752
08/02/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,24.82014,91.48921,1014.31035971223,10557,807.6835,1352.6265,4024,0.003597,65.9424
08/03/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,24.78723,95.21986,1014.42312056737,794.25,593.9291,996.9524,4000,0.002128,68.5603
08/04/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,23.62963,98.68148,1014.07074074074,3451.5,325.3037,585.5467,4000,0.003111,68.7556
08/05/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,21.68571,99,1013.71821428571,1536.75,70.9214,127.2949,4000,0.002714,69.7857
08/06/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,21.11364,99,1013.43636363636,954,74.4394,140.3714,4000,0.005379,70.2273
08/07/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,21.15267,99,1015.1227480916,731.25,102.6718,186.8056,4000,0.009924,70.2824
08/08/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,23.83784,98.11712,1016.08657657657,3312,326.7838,483.64,4000,0.00991,69.2883
08/09/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,27.625,92.04167,1019.34833333333,18285.75,605.125,764.3684,4000,0.00875,67.5833
08/10/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,22,99,1016.10333333333,18,0,0,4000,0,70
08/11/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,22.36585,99,1013.98292682926,1926,78.8049,230.7857,4000,0,70.122
08/12/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,25.94118,97.64706,1010.68705882352,1818,555.1176,555.1176,4000,0,71.4118
08/13/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,21.8,99,1012.68542857142,3613.5,265.3429,281.4242,4000,0,70.9714
08/14/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,27.7,92.6,1012.891,2893.5,746.5,746.5,4000,0.01,68.4
08/15/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,25.43434,92.30303,1016.08909090909,23474.25,243.2626,430.0536,4000,0.00303,71.0606
08/16/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,25.02062,96.02062,1018.61773195876,14042.25,280.5979,461.322,4000,0.001856,71.5464
08/17/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,23.92929,98.51515,1015.74404040404,243,80.6263,153.5,4000,0.000202,68.5859
08/18/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,21.32787,99,1015.30770491803,373.5,49.1639,103.4138,4000,0,67.3934
08/19/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,25.73684,97.42105,1014.68868421052,3647.25,451.6579,451.6579,4000,0.000789,68.3158
08/20/2018,t9,0,0,0,0,0,0,0.716666666666667,-0.13,0.726666666666667,0,0,0,0.17294049,0.11056851,0.71112656973,25.41905,97.5619,1016.49038095238,5877,241.0381,337.4533,4000,0.004095,67.2952
08/21/2018,t9,0.72,-0.21,0.7,1,1,1,0.72,-0.21,0.7,0.00277949999999997,-0.066708,-0.022236,0.1731767475,0.10489833,0.70923650973,22.625,98.99038,1016.38134615384,47.25,82.125,155.2909,4000,0.001635,68.3365
08/22/2018,t9,0,0,0,0,0,0,0.72,-0.21,0.7,0,0,0,0.1731767475,0.10489833,0.70923650973,21.52381,99,1016.39095238095,308.25,0,0,4000,0.000476,67.9048
08/23/2018,t9,0,0,0,0,0,0,0.72,-0.21,0.7,0,0,0,0.1731767475,0.10489833,0.70923650973,23.54839,99,1014.62774193548,936,135.629,175.1875,4000,0.002581,67.5323
08/24/2018,t9,0,0,0,0,0,0,0.72,-0.21,0.7,0,0,0,0.1731767475,0.10489833,0.70923650973,25.12644,97.63218,1014.35678160919,10062,96.6552,175.1875,4000,0.001379,66.8966
08/25/2018,t9,0,0,0,0,0,0,0.72,-0.21,0.7,0,0,0,0.1731767475,0.10489833,0.70923650973,23.43846,98.57692,1013.61884615384,2029.5,3094.2615,10056.35,54612,0,67.6769
08/26/2018,t9,0,0,0,0,0,0,0.72,-0.21,0.7,0,0,0,0.1731767475,0.10489833,0.70923650973,23.61446,97.38554,1014.36855421686,17997.75,4846.4337,10056.35,54612,0,67.0361
08/27/2018,t9,0,0,0,0,0,0,0.72,-0.21,0.7,0,0,0,0.1731767475,0.10489833,0.70923650973,24.99248,93.83459,1016.00458646616,29517.75,3871.8271,7252.8592,54612,0,69.0226
08/28/2018,t9,0.96,-0.36,-0.28,1,1,1,0.96,-0.36,-0.28,0.200124,-0.1250775,-0.817173,0.1901872875,0.0942667425,0.63977680473,25.49206,93.69048,1017.15801587301,32514.75,287.881,483.64,4000,0,79.4127
08/29/2018,t9,0,0,0,0,0,0,0.96,-0.36,-0.28,0,0,0,0.1901872875,0.0942667425,0.63977680473,24.17647,96.78992,1018.05605042016,13943.25,304.8151,483.64,4000,0,98.5126
08/30/2018,t9,0,0,0,0,0,0,0.96,-0.36,-0.28,0,0,0,0.1901872875,0.0942667425,0.63977680473,23.7482,98.23022,1015.42726618705,4212,260.9568,483.64,4000,0,97.9784
08/31/2018,t9,0.93,-0.5,-0.42,1,1,1,0.93,-0.5,-0.42,-0.0250154999999999,-0.116739,-0.116739,0.18806097,0.0843439275,0.62985398973,24.34314,98.16667,1016.06401960784,4691.25,355.6176,483.64,4000,0,97.3235
09/01/2018,t9,4.68,-2.22,-1.95,5,5,5,0.936,-0.444,-0.39,0.0250154999999996,0.233478,0.1250775,0.1986925575,0.1835720775,0.68301192723,24.06061,97.45455,1017.51414141414,7519.5,364.6162,508.4085,4000,0,97.5152
09/02/2018,t9,0,0,0,0,0,0,0.936,-0.444,-0.39,0,0,0,0.1986925575,0.1835720775,0.68301192723,22.36364,99,1017.52,2.25,118.6364,217.5,4000,0,94.1818
09/03/2018,t9,0,0,0,0,0,0,0.936,-0.444,-0.39,0,0,0,0.1986925575,0.1835720775,0.68301192723,21.64706,99,1017.54058823529,0,429.5294,429.5294,4000,0,95
09/04/2018,t9,0.84,-0.54,-0.43,1,1,1,0.84,-0.54,-0.43,-0.0800496,-0.0800496,-0.033354,0.1918883415,0.1767678615,0.68017683723,24.82609,96.71739,1018.10304347826,11112.75,393.9348,510.4507,4000,0,96.0326
09/05/2018,t9,0,0,0,0,0,0,0.84,-0.54,-0.43,0,0,0,0.1918883415,0.1767678615,0.68017683723,23.83571,97.85,1017.401,2821.5,259.0929,483.64,4000,0,96.5857
09/06/2018,t9,3.84,0.47,-0.4,8,8,8,0.48,0.05875,-0.05,-2.401488,3.9941415,2.534904,-1.4411234985,2.8927840815,2.40391155723,25.31387,92.86131,1017.41109489051,33941.25,264.7664,483.64,4000,0,95.5839
09/07/2018,t9,0,0,0,0,0,0,0.48,0.05875,-0.05,0,0,0,-1.4411234985,2.8927840815,2.40391155723,17.66412,59.25954,1019.89519083969,43643.25,276.8931,483.64,4000,0,99.6947
09/08/2018,t9,0,0,0,0,0,0,0.48,0.05875,-0.05,0,0,0,-1.4411234985,2.8927840815,2.40391155723,24.48936,89.48227,1020.28702127659,20664,257.2553,483.64,4000,0,99.8582
09/09/2018,t9,0,0,0,0,0,0,0.48,0.05875,-0.05,0,0,0,-1.4411234985,2.8927840815,2.40391155723,24.55319,93.56028,1021.34241134751,11144.25,257.2553,483.64,4000,0,100
09/10/2018,t9,0,0,0,0,0,0,0.48,0.05875,-0.05,0,0,0,-1.4411234985,2.8927840815,2.40391155723,23.57447,89.75177,1022.01929078014,18587.25,257.2553,483.64,4000,0,100
09/11/2018,t9,0,0,0,0,0,0,0.48,0.05875,-0.05,0,0,0,-1.4411234985,2.8927840815,2.40391155723,20.56115,78.13669,1020.97575539568,18373.5,260.9568,483.64,4000,0,99.1367
09/12/2018,t9,0,0,0,0,0,0,0.48,0.05875,-0.05,0,0,0,-1.4411234985,2.8927840815,2.40391155723,21.41304,74.28261,1017.69858695652,15646.5,301.8043,590.766,4000,0,98.2935
09/13/2018,t9,0,0,0,0,0,0,0.48,0.05875,-0.05,0,0,0,-1.4411234985,2.8927840815,2.40391155723,21.31915,87.67376,1017.54070921985,12915,257.2553,483.64,4000,0,100
09/14/2018,t9,0.63,0.03,-0.94,1,1,1,0.63,0.03,-0.94,0.1250775,-0.0239731875,-0.7421265,-1.430491911,2.8907463605625,2.34083080473,23,84.88372,1020.38620155038,49916.25,281.186,483.64,4000,0,99.8217
09/15/2018,t9,0,0,0,0,0,0,0.63,0.03,-0.94,0,0,0,-1.430491911,2.8907463605625,2.34083080473,17.74648,64.97183,1022.25985915492,24522.75,255.4437,483.64,4000,0,100
09/16/2018,t9,0,0,0,0,0,0,0.63,0.03,-0.94,0,0,0,-1.430491911,2.8907463605625,2.34083080473,24.36879,75.88652,1020.82758865248,75105,257.2553,483.64,4000,0,100
09/17/2018,t9,0,0,0,0,0,0,0.63,0.03,-0.94,0,0,0,-1.430491911,2.8907463605625,2.34083080473,24.12319,69.30435,1019.8104347826,73417.5,262.8478,483.64,4000,0,100
09/18/2018,t9,0,0,0,0,0,0,0.63,0.03,-0.94,0,0,0,-1.430491911,2.8907463605625,2.34083080473,23.87943,74.22695,1019.90354609929,70580.25,257.2553,483.64,4000,0,100
09/19/2018,t9,0,0,0,0,0,0,0.63,0.03,-0.94,0,0,0,-1.430491911,2.8907463605625,2.34083080473,24.56522,73.86232,1019.97108695652,78126.75,262.8478,483.64,4000,0,100
09/20/2018,t9,0.17,0.09,0.88,2,2,2,0.085,0.045,0.44,-0.9088965,0.0250155,2.301426,-1.585004316,2.8949989955625,2.73207322473,24.00752,73.4812,1020.93789473684,56097,272.7293,483.64,4000,0.009549,76.9624
09/21/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,22.60177,81.61947,1023.9728318584,6061.5,2978.1327,6009.4464,30888,0.015398,45.1504
09/22/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,17.79381,99,1024.61453608247,0,3469.3711,6009.4464,30888,0.024433,43.9588
09/23/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,17.96364,99,1023.14927272727,661.5,3059.3545,6009.4464,30888,0.031364,43.5455
09/24/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,16.9,99,1021.47692857142,1946.25,2403.7786,6009.4464,30888,0.051929,41.25
09/25/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,21.77857,92.71429,1021.41542857142,38355.75,2403.7786,6009.4464,30888,0.055071,42.8143
09/26/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,23.64029,84.03597,1021.00395683453,55509.75,2421.0719,6009.4464,30888,0.040288,42.6259
09/27/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,22.96324,86.88971,1022.21051470588,43974,2474.4779,6009.4464,30888,0.031985,42.5147
09/28/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,21.25735,92.72059,1023.33176470588,6747.75,2474.4779,6009.4464,30888,0.025882,43.5809
09/29/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,23.05263,81.00752,1024.39932330827,54843.75,2530.2932,6009.4464,30888,0.02,45.391
09/30/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,23.08148,78.0963,1023.02392592592,59377.5,2492.8074,6009.4464,30888,0.02,46.2963
10/01/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,22.6963,67.08889,1023.08518518518,58320,2492.8074,6009.4464,30888,0.017556,47.0148
10/02/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,23.03008,59.05263,1024.22691729323,60963.75,2530.2932,6009.4464,30888,0.015789,47.4211
